index,timestep,refresh,age,lambda_value,delta_lambda,lambda_distance,conv_previous,conv_cache,noise_error,guided_noise_error,boundary_error,boundary_uncond_error,boundary_cond_error,mid_error,mid_uncond_error,mid_cond_error,case,prompt_id,seed
3,849,False,1,-1.8629876375198364,0.2536059617996216,0.2536059617996216,0.04831735044717789,0.04831735044717789,0.008437110111117363,0.05623627454042435,0.13981924951076508,0.16024942696094513,0.11967187374830246,0.4489462375640869,0.5848420262336731,0.34075236320495605,animal_202,animal,202
4,799,True,0,-1.6268385648727417,0.23614907264709473,0.0,0.05331399664282799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,animal_202,animal,202
5,749,False,1,-1.406521201133728,0.22031736373901367,0.22031736373901367,0.06525708734989166,0.06525708734989166,0.024542246013879776,0.10609395802021027,0.2563382685184479,0.29824116826057434,0.21518293023109436,0.5695452094078064,0.7616289258003235,0.41286230087280273,animal_202,animal,202
6,699,True,0,-1.200291395187378,0.2062298059463501,0.0,0.07031085342168808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,animal_202,animal,202
7,649,False,1,-1.006303310394287,0.19398808479309082,0.19398808479309082,0.07672035694122314,0.07672035694122314,0.02817891538143158,0.10585547983646393,0.22147156298160553,0.24036745727062225,0.20304468274116516,0.40875887870788574,0.49079903960227966,0.3354305922985077,animal_202,animal,202
8,599,True,0,-0.8226233124732971,0.18367999792099,0.0,0.07192801684141159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,animal_202,animal,202
9,549,False,1,-0.6472349762916565,0.17538833618164062,0.17538833618164062,0.0708146020770073,0.0708146020770073,0.029045511037111282,0.0999821349978447,0.1703382283449173,0.1775800883769989,0.16322088241577148,0.2372673898935318,0.27850091457366943,0.19950251281261444,animal_202,animal,202
10,500,True,0,-0.4813636541366577,0.16587132215499878,0.0,0.07085569202899933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,animal_202,animal,202
11,450,False,1,-0.31602802872657776,0.16533562541007996,0.16533562541007996,0.07242479175329208,0.07242479175329208,0.04980624467134476,0.15032479166984558,0.2028263360261917,0.22180473804473877,0.18402794003486633,0.2645638585090637,0.3011132776737213,0.2301720678806305,animal_202,animal,202
12,400,True,0,-0.15219885110855103,0.16382917761802673,0.0,0.0669206753373146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,animal_202,animal,202
13,350,False,1,0.012974858283996582,0.1651737093925476,0.1651737093925476,0.06313688308000565,0.06313688308000565,0.041405439376831055,0.08912436664104462,0.14349672198295593,0.15175005793571472,0.13530975580215454,0.165379136800766,0.18415896594524384,0.14718960225582123,animal_202,animal,202
14,300,True,0,0.1830180287361145,0.17004317045211792,0.0,0.05802866443991661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,animal_202,animal,202
15,250,False,1,0.36269381642341614,0.17967578768730164,0.17967578768730164,0.0538487508893013,0.0538487508893013,0.047026365995407104,0.07630740851163864,0.12893183529376984,0.132333904504776,0.12555353343486786,0.13847242295742035,0.1518966108560562,0.12529738247394562,animal_202,animal,202
16,200,True,0,0.5591998100280762,0.19650599360466003,0.0,0.049959227442741394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,animal_202,animal,202
17,150,False,1,0.7850973606109619,0.22589755058288574,0.22589755058288574,0.04660751670598984,0.04660751670598984,0.0679597556591034,0.09268347173929214,0.14062607288360596,0.14316993951797485,0.1380964070558548,0.12574811279773712,0.1309901922941208,0.12057144194841385,animal_202,animal,202
18,100,True,0,1.0673118829727173,0.28221452236175537,0.0,0.043658968061208725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,animal_202,animal,202
19,50,False,1,1.4890689849853516,0.4217571020126343,0.4217571020126343,0.04243969917297363,0.04243969917297363,0.1287461519241333,0.15723253786563873,0.18634623289108276,0.18808454275131226,0.18461503088474274,0.1470048427581787,0.15089675784111023,0.14313314855098724,animal_202,animal,202
0,999,True,0,-2.6820242404937744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,interior_101,interior,101
1,949,False,1,-2.3891515731811523,0.29287266731262207,0.29287266731262207,0.0614887997508049,0.0614887997508049,0.009273852221667767,0.040304381400346756,0.17817099392414093,0.15992802381515503,0.19597944617271423,0.4602796733379364,0.5930631160736084,0.35277634859085083,interior_101,interior,101
